Ticker, Code, Name
DVYA,GOOG/AMEX_DVYA,Asia Pacific Dividend 30 Ishares 
DVYE,GOOG/AMEX_DVYE,Emrg Mkts Dividend Ishares 
DVYL,GOOG/AMEX_DVYL,2X Leveraged DJ Select Dividend ETN 
DWAS,GOOG/AMEX_DWAS,Powershares DWA Smallcap Techni 
DWM,GOOG/AMEX_DWM,WisdomTree DEFA 
DWTI,GOOG/AMEX_DWTI,3X Inverse Crude ETN Velocityshares 
DWX,GOOG/AMEX_DWX,SPDR S&amp;P International Dividend 
DXD,GOOG/AMEX_DXD,ProShares UltraShort Dow30 
DXJ,GOOG/AMEX_DXJ,WisdomTree Japan Hedged Equity Fund 
DXR,GOOG/AMEX_DXR,Daxor Corporation 
DYY,GOOG/AMEX_DYY,DB Commodity DB Commodity Double Long ETN 
DZK,GOOG/AMEX_DZK,Direxion Daily Dpd Mkts Bull 3X Shs
DZZ,GOOG/AMEX_DZZ,Deutsche Bank AG DB Gold Double Short ETN 
EAD,GOOG/AMEX_EAD,Wells Fargo Adv Inc Opport Fund 
EAPS,GOOG/AMEX_EAPS,Pax World Funds Trust II 
EBND,GOOG/AMEX_EBND,SPDR Series Trust 
ECBE,GOOG/AMEX_ECBE,ECB Bancorp Inc 
ECF,GOOG/AMEX_ECF,Ellsworth Fund Limited 
ECH,GOOG/AMEX_ECH,iShares MSCI Chile Inv. Mt. Idx. Fd
ECNS,GOOG/AMEX_ECNS,iShares Trust 
ECON,GOOG/AMEX_ECON,EGA Emerging Global Shares Trust 
EDC,GOOG/AMEX_EDC,Direxion Daily Emr Mkts Bull 3x Shs
EDEN,GOOG/AMEX_EDEN,Denmark Capped Investable Mkt Idx Fd MSCI Ishare 
EDIV,GOOG/AMEX_EDIV,SPDR Index Shares Fund 
EDV,GOOG/AMEX_EDV,Vanguard Extended Duration ETF 
EDZ,GOOG/AMEX_EDZ,Direxion Daily Emr Mkts Bear 3x Shs
EEB,GOOG/AMEX_EEB,Claymore/BNY Mellon BRIC 
EEH,GOOG/AMEX_EEH,Aktiebolaget Svensk Exportkredit 
EEHB,GOOG/AMEX_EEHB,S&P Emrg Mkts High Beta Powershares 
EELV,GOOG/AMEX_EELV,S&P Emrg Mkts Low Volatily Powershares 
EEM,GOOG/AMEX_EEM,iShares MSCI Emerging Markets Indx 
EEMS,GOOG/AMEX_EEMS,iShares Inc. 
EEMV,GOOG/AMEX_EEMV,Emrg Mkts Min Vol Idx MSCI Ishares 
EES,GOOG/AMEX_EES,WisdomTree SmallCap Earnings Fund 
EET,GOOG/AMEX_EET,ProShares Ultra MSCI Emerging Markets 
EEV,GOOG/AMEX_EEV,ProShares UltraShrt Mrkt 
EEVX,GOOG/AMEX_EEVX,Daily 5-Mo S&P 500 VIX ETN UBS E-Tracs 
EFA,GOOG/AMEX_EFA,iShares MSCI EAFE Index Fund 
EFAV,GOOG/AMEX_EFAV,iShares MSCI EAFE Minimum Volatility Index Fund 
EFG,GOOG/AMEX_EFG,iShares MSCI EAFE Growth Index 
EFNL,GOOG/AMEX_EFNL,Finland Cp Investable Mkt Indx Fund MSCI Ishares 
EFO,GOOG/AMEX_EFO,ProShares Ultra MSCI EAFE 
EFU,GOOG/AMEX_EFU,ProShares UltraShort MSCI EAFE 
EFV,GOOG/AMEX_EFV,iShares MSCI EAFE Value Index 
EFZ,GOOG/AMEX_EFZ,ProShares Short MSCI EAFE 
EGAS,GOOG/AMEX_EGAS,Gas Natural Inc 
EGI,GOOG/AMEX_EGI,Entree Gold Inc 
EGPT,GOOG/AMEX_EGPT,Market Vectors Egypt Index ETF 
EGT,GOOG/AMEX_EGT,Entertainment Gaming Asia Inc. 
EIA,GOOG/AMEX_EIA,Eaton Vance California Municpl Bnd Fd II 
EIDO,GOOG/AMEX_EIDO,iShares MSCI Indons Invstbl Mrkt Indx Fd 
EIM,GOOG/AMEX_EIM,Eaton Vance Municipal Bond Fund 
EIO,GOOG/AMEX_EIO,Eaton Vance Ohio Municipal Bond Fund Common Shared of Befeficial Interest
EIP,GOOG/AMEX_EIP,Eaton Vance Bond Fund 
EIPL,GOOG/AMEX_EIPL,ETRACS Monthly 2xLeveraged Next Generation Internet ETN due July 19
EIPO,GOOG/AMEX_EIPO,ETRACS Next Generation Internet ETN due July 19
EIRL,GOOG/AMEX_EIRL,iShares MSCI Irld Cp Invstb Mrkt Indx Fd 
EIS,GOOG/AMEX_EIS,iShares MSCI Israel Capped Inv Mar ETF 
EIV,GOOG/AMEX_EIV,Eaton Vance Municipal Bond Fund II Common Shares of Beneficial Interest
ELD,GOOG/AMEX_ELD,WisdomTree Trust 
ELLO,GOOG/AMEX_ELLO,Ellomay Capital Ltd. 
ELMD,GOOG/AMEX_ELMD,Electromed 
ELR,GOOG/AMEX_ELR,SPDR Dow Jones Large Cap ETF 
EMAN,GOOG/AMEX_EMAN,eMagin Corporation 
EMB,GOOG/AMEX_EMB,iShares JPMorgan USD Emer Mkt Bnd Fd ETF 
EMCD,GOOG/AMEX_EMCD,SPDR Bofa Merrill Emerging Mark 
EMER,GOOG/AMEX_EMER,IQ Emrg Mkts Midcap ETF 
EMFT,GOOG/AMEX_EMFT,SPDR MSCI EM 50 ETF 
EMHY,GOOG/AMEX_EMHY,Emrg Mkts High Yield Bond Fund Ishares 
EMI,GOOG/AMEX_EMI,Eaton Vance Michigan Municipal Income Trust Shares of Beneficial Interest 
EMJ,GOOG/AMEX_EMJ,Eaton Vance New Jersey Municipal Bond Fund Common Shres of Beneficial Interest
EMLB,GOOG/AMEX_EMLB,iPath Long Enhanced MSCI Emerging Markets Index ETN 
EMLC,GOOG/AMEX_EMLC,Market Vectors Emerging Mkts Local ETF 
EMLP,GOOG/AMEX_EMLP,First Trust North American Ener 
EMM,GOOG/AMEX_EMM,SPDR Dow Jones Mid Cap ETF 
EMSA,GOOG/AMEX_EMSA,Short Enhanced MSCI Emerg Mkts ETN Ipath 
EMT,GOOG/AMEX_EMT,EG Shares DJ Emerging Mark. Met &amp; Min 
EMXX,GOOG/AMEX_EMXX,Eurasian Minerals 
ENA,GOOG/AMEX_ENA,Enova Systems Inc. 
ENGN,GOOG/AMEX_ENGN,Industrials Sector Bond Ishares 
ENOR,GOOG/AMEX_ENOR,Norway Capped Investable Mkt Idx Fd MSCI Ishares 
ENX,GOOG/AMEX_ENX,Eaton Vance New York Municipal Bond Fund 
ENY,GOOG/AMEX_ENY,EnerNorth Industries Inc. 
ENZL,GOOG/AMEX_ENZL,iShares Trust 
EPHE,GOOG/AMEX_EPHE,iShares MSCI Philippines Investable 
EPI,GOOG/AMEX_EPI,WisdomTree India Earnings Fund 
EPM,GOOG/AMEX_EPM,Evolution Petroleum Corporation 
EPM_A,GOOG/AMEX_EPM_A,Evolution Petroleum Corporation
EPOL,GOOG/AMEX_EPOL,iShares MSCI Poland Investable ETF 
EPP,GOOG/AMEX_EPP,iShares MSCI Pacific ex-Japan Idx 
EPS,GOOG/AMEX_EPS,WisdomTree Earnings 500 Fund 
EPU,GOOG/AMEX_EPU,iShares MSCI All Peru Capped Index Fund 
EPV,GOOG/AMEX_EPV,ProShares UltraShort MSCI Europe ETF 
EQIN,GOOG/AMEX_EQIN,Russell Equity Income ETF 
EQL,GOOG/AMEX_EQL,ALPS Equal Sector Weight 
ERB,GOOG/AMEX_ERB,Erba Diagnostics Inc 
ERC,GOOG/AMEX_ERC,Wells Fargo Adv Multi-Sector Inco Fund 
ERH,GOOG/AMEX_ERH,Wells Fargo Advantage Utilities &amp; High 
ERO,GOOG/AMEX_ERO,Barclays PLC iPath EUR/USD Exchange Rate ETN 
ERUS,GOOG/AMEX_ERUS,Ishares Msci Russia Capped Index Fund 
ERX,GOOG/AMEX_ERX,Direxion Daily Energy Bull 3X Shs
ERY,GOOG/AMEX_ERY,Direxion Daily Energy Bear 3X Shs
ESA,GOOG/AMEX_ESA,Energy Services Acquisition Corp 
ESP,GOOG/AMEX_ESP,Espey Manufacturing &amp; Electronics Corp. 
ESR,GOOG/AMEX_ESR,iShares MSCI Emrg Mrkt Estrn Erp Indx Fd 
ETAK,GOOG/AMEX_ETAK,Elephant Talk Commun 
ETF,GOOG/AMEX_ETF,Aberdeen Emrg Mkts Smlr Co Oppts Fd Inc 
ETUB,GOOG/AMEX_ETUB,Eunits 2 Year U.S. Market Part 
EU,GOOG/AMEX_EU,WisdomTree Dreyfus Euro ETF 
EUFX,GOOG/AMEX_EUFX,Proshares Short Euro 
EUM,GOOG/AMEX_EUM,ProShares Short MSCI Emerging Mark 
EUO,GOOG/AMEX_EUO,ProShares UltraShort Euro 
EUSA,GOOG/AMEX_EUSA,iShares MSCI USA Index Fund 
EVBN,GOOG/AMEX_EVBN,Evans Bancorp Inc. 
EVI,GOOG/AMEX_EVI,Envirostar Inc 
EVJ,GOOG/AMEX_EVJ,Eaton Vance New Jersey Municipal Incm Tr 
EVK,GOOG/AMEX_EVK,Ever-Glory International Group Inc 
EVM,GOOG/AMEX_EVM,Eaton Vance Cali Muni Bnd Fnd 
EVO,GOOG/AMEX_EVO,Eaton Vance Ohio Municipal Income Trust 
EVP,GOOG/AMEX_EVP,Eaton Vance Pennsylvania Municipal 
EVV,GOOG/AMEX_EVV,Eaton Vance Limited Duration Income Fund 
EVX,GOOG/AMEX_EVX,Market Vectors Environmental Service ETF 
EVY,GOOG/AMEX_EVY,Eaton Vance New York Muni. Incm. Trst Fd 
EWA,GOOG/AMEX_EWA,iShares MSCI Australia Index Fund 
EWAS,GOOG/AMEX_EWAS,Australia Smallcap Index Fund MSCI Ishares 
EWC,GOOG/AMEX_EWC,iShares MSCI Canada Index 
EWCS,GOOG/AMEX_EWCS,Canada Smallcap Index Fund MSCI Ishares 
EWD,GOOG/AMEX_EWD,iShares MSCI Sweden Index 
EWEF,GOOG/AMEX_EWEF,Rydex ETF Trust 
EWEM,GOOG/AMEX_EWEM,Rydex ETF Trust 
EWG,GOOG/AMEX_EWG,iShares MSCI Germany Index Fund 
EWGS,GOOG/AMEX_EWGS,Germany Smallcap Index Fund MSCI Ishares 
EWH,GOOG/AMEX_EWH,iShares MSCI Hong Kong Index Fund 
EWHS,GOOG/AMEX_EWHS,Hong Kong Smallcap MSCI Ishares 
EWI,GOOG/AMEX_EWI,iShares MSCI Italy Index 
EWJ,GOOG/AMEX_EWJ,iShares MSCI Japan Index 
EWK,GOOG/AMEX_EWK,iShares MSCI Belgium Investable Mkt
EWL,GOOG/AMEX_EWL,iShares MSCI Switzerland Index Fund
EWM,GOOG/AMEX_EWM,iShares MSCI Malaysia Index Fund 
EWMD,GOOG/AMEX_EWMD,Rydex ETF Trust 
EWN,GOOG/AMEX_EWN,iShares MSCI Netherlands Investable
EWO,GOOG/AMEX_EWO,iShares MSCI Austria Investable Mkt
EWP,GOOG/AMEX_EWP,iShares MSCI Spain Capped Index Fund 
EWQ,GOOG/AMEX_EWQ,iShares MSCI France Index 
EWRI,GOOG/AMEX_EWRI,Rydex ETF Trust 
EWRM,GOOG/AMEX_EWRM,Rydex ETF Trust 
EWRS,GOOG/AMEX_EWRS,Rydex ETF Trust 
EWS,GOOG/AMEX_EWS,iShares MSCI Singapore Index Fund 
EWSM,GOOG/AMEX_EWSM,S&P Smallcap 600 Eq Wt Guggenheim 
EWSS,GOOG/AMEX_EWSS,Singapore Smallcap Fund MSCI Ishares 
EWT,GOOG/AMEX_EWT,iShares MSCI Taiwan Index 
EWU,GOOG/AMEX_EWU,iShares MSCI United Kingdom Index 
EWUS,GOOG/AMEX_EWUS,United Kingdom Smallcap Index Fund MSCI Ishares 
EWV,GOOG/AMEX_EWV,ProShares UltraShort MSCI Japan 
EWW,GOOG/AMEX_EWW,iShares MSCI Mexico Inv. Mt. Idx. 
EWX,GOOG/AMEX_EWX,SPDR S&amp;P Emerging Markets Small Cap 
EWY,GOOG/AMEX_EWY,iShares MSCI South Korea Index Fund
EWZ,GOOG/AMEX_EWZ,iShares MSCI Brazil Index 
EWZS,GOOG/AMEX_EWZS,iShares MSCI Brazil Small Cap Index ETF 
EXE,GOOG/AMEX_EXE,Crexendo Inc 
EXI,GOOG/AMEX_EXI,iShares S&amp;P Global Industrials Sec
EXT,GOOG/AMEX_EXT,WisdomTree Total Earnings Fund 
EZA,GOOG/AMEX_EZA,iShares MSCI South Africa Index 
EZJ,GOOG/AMEX_EZJ,ProShares Ultra MSCI Japan 
EZM,GOOG/AMEX_EZM,WisdomTree MidCap Earnings Fund 
EZU,GOOG/AMEX_EZU,iShares MSCI EMU Index 
EZY,GOOG/AMEX_EZY,WisdomTree LargeCap Value Fund
FAA,GOOG/AMEX_FAA,Claymore/NYSE Arca Airline 
FAB,GOOG/AMEX_FAB,First Trust Mult Cap Val Alpha Fnd 
FAD,GOOG/AMEX_FAD,First Trust Mult Cap Grwth Alp Fnd 
FAN,GOOG/AMEX_FAN,First Trust Global Wind Energy 
FAS,GOOG/AMEX_FAS,Direxion Daily Financial Bull 3X Shares 
FAUS,GOOG/AMEX_FAUS,Australia Alphadex First Trust 
FAX,GOOG/AMEX_FAX,Aberdeen Asia-Pacific Income Fund
FAZ,GOOG/AMEX_FAZ,Direxion Daily Financial Bear 3X Shares 
FBM,GOOG/AMEX_FBM,Basic Materials ETF Focus Morningstar 
FBT,GOOG/AMEX_FBT,First Trust NYSE Arca Biotchnlgy Indx Fd 
FBZ,GOOG/AMEX_FBZ,First Trust Exchange Traded AlphaDEX Fund II 
FCA,GOOG/AMEX_FCA,First Trust Exchange Traded AlphaDEX Fund II 
FCAN,GOOG/AMEX_FCAN,Canada Alphadex First Trust 
FCD,GOOG/AMEX_FCD,Consumer Defensive ETF Focus Morningstar 
FCG,GOOG/AMEX_FCG,First Trust ISE Revere Natural Gas 
FCL,GOOG/AMEX_FCL,Consumer Cyclical ETF Focus Morningstar 
FCO,GOOG/AMEX_FCO,Aberdeen Global Income Fund Inc 
FCQ,GOOG/AMEX_FCQ,Communications Service ETF Focus Morningstar 
FDD,GOOG/AMEX_FDD,First Trust DJ STOX Sel Div 30 IDX 
FDL,GOOG/AMEX_FDL,First Trust Morningstar Divid Ledr 
FDM,GOOG/AMEX_FDM,First Trust Dow Jones Sel.MicroCap 
FDN,GOOG/AMEX_FDN,First Trust DJ Internet Index Fund 
FDT,GOOG/AMEX_FDT,First Trust Exchange Traded AlphaDEX Fund II 
FDTS,GOOG/AMEX_FDTS,Dev Mkts Ex-US SC Alphadex First Trust 
FDV,GOOG/AMEX_FDV,First Trust Strateg Val Idx Fnd 
FEG,GOOG/AMEX_FEG,Energy ETF Focus Morningstar 
FEM,GOOG/AMEX_FEM,First Trust Exchange Traded AlphaDEX Fund II 
FEMS,GOOG/AMEX_FEMS,Emrg Mkts SC Alphadex First Trust 
FEN,GOOG/AMEX_FEN,First Trust Energy Income &amp; Growth Fund 
FEP,GOOG/AMEX_FEP,Europe Alphadex First Trust 
FEU,GOOG/AMEX_FEU,SPDR STOXX Europe 50 ETF 
FEX,GOOG/AMEX_FEX,First Trust Large Cap Core Alp Fnd 
FEZ,GOOG/AMEX_FEZ,SPDR EURO STOXX 50 ETF 
FFI,GOOG/AMEX_FFI,Fortune Industries
FFL,GOOG/AMEX_FFL,Financial Services ETF Focus Morningstar 
FFR,GOOG/AMEX_FFR,First Trust FTSE EPRA G R E Idx Fd 
FFVX,GOOG/AMEX_FFVX,Daily 6-Mo S&P 500 VIX ETN UBS E-Tracs 
FGD,GOOG/AMEX_FGD,First Trust DJ Gbl Sel Divd IdxFnd 
FGEM,GOOG/AMEX_FGEM,DJ Emerging Markets Financials Ti Ind Fd 
FGM,GOOG/AMEX_FGM,Germany Alphadex First Trust 
FHC,GOOG/AMEX_FHC,Healthcare ETF Focus Morningstar 
FHK,GOOG/AMEX_FHK,Hong Kong Alphadex First Trust 
FIL,GOOG/AMEX_FIL,Industrials ETF Focus Morningstar 
FILL,GOOG/AMEX_FILL,Global Energy Producers MSCI Ishares 
FINF,GOOG/AMEX_FINF,Short 30 Year Tips/Tsy Spread Proshares 
FINU,GOOG/AMEX_FINU,Proshares Ultrapro Financials 
FINZ,GOOG/AMEX_FINZ,Proshares Ultrapro Short Financ 
FIVZ,GOOG/AMEX_FIVZ,PIMCO 3-7 Year US Treasury Index Fund 
FIW,GOOG/AMEX_FIW,First Trust ISE Water Index Fund 
FJP,GOOG/AMEX_FJP,First Trust Exchange Traded AlphaDEX Fund II 
FKO,GOOG/AMEX_FKO,First Trust Exchange Traded AlphaDEX Fund II 
FKU,GOOG/AMEX_FKU,United Kingdom Alphadex First Trust 
FLAT,GOOG/AMEX_FLAT,iPath US Treasury Flattener ETN 
FLG,GOOG/AMEX_FLG,Largecap ETF Focus Morningstar 
FLL,GOOG/AMEX_FLL,Full House Resorts 
FLM,GOOG/AMEX_FLM,First Trust ISE Glbl Eng &amp; C Indx 
FLN,GOOG/AMEX_FLN,First Trust Exchange Traded AlphaDEX Fund II 
FLOT,GOOG/AMEX_FLOT,iShares Trust 
FLRN,GOOG/AMEX_FLRN,SPDR Inv Gr Floating Rt ETF Barclays Capital 
FLTR,GOOG/AMEX_FLTR,Market Vectors ETF Trust 
FMK,GOOG/AMEX_FMK,First Trust Exchange
FMM,GOOG/AMEX_FMM,Midcap ETF Focus Morningstar 
FMU,GOOG/AMEX_FMU,US Market ETF Focus Morningstar 
FNI,GOOG/AMEX_FNI,First Trust ISE ChIndia Index Fund 
FNIO,GOOG/AMEX_FNIO,iShares FTSE NAREIT Ind/Off Ind Fd 
FNK,GOOG/AMEX_FNK,First Trust Exchange
FNX,GOOG/AMEX_FNX,First Trust Mid Cap Core Alpha Fnd 
FNY,GOOG/AMEX_FNY,First Trust Exchange
FOH,GOOG/AMEX_FOH,Frederick's Of Hollywood Group 
FOIL,GOOG/AMEX_FOIL,iPath Pure Beta Aluminum ETN 
FOL,GOOG/AMEX_FOL,FactorShares Oil Bull S&amp;P500 Bear 
FOS,GOOG/AMEX_FOS,Smallcap ETF Focus Morningstar 
FPA,GOOG/AMEX_FPA,First Trust Exchange Traded AlphaDEX Fund II 
FPP,GOOG/AMEX_FPP,Fieldpoint Petroleum Corporation 
FPX,GOOG/AMEX_FPX,First Trust IPOX-100 Index Fund 
FRAK,GOOG/AMEX_FRAK,Unconventl Oil & Gas ETF Market Vectors 
FRD,GOOG/AMEX_FRD,Friedman Industries 
FRI,GOOG/AMEX_FRI,First Trust S&amp;P REIT Index Fund 
FRL,GOOG/AMEX_FRL,Real Estate ETF Focus Morningstar 
FRN,GOOG/AMEX_FRN,Claymore/BNY Mellon Frontier Markets ETF 
FRS,GOOG/AMEX_FRS,Frisch's Restaurants
FSA,GOOG/AMEX_FSA,FactorShares 2X TBond Bull S&amp;P500 Bear 
FSE,GOOG/AMEX_FSE,FactorShares 2X S&amp;P 500 Bull TBond Bear 
FSG,GOOG/AMEX_FSG,FactorShares 2X Gold Bull S&amp;P500 Bear 
FSI,GOOG/AMEX_FSI,Flexible Solutions International
FSP,GOOG/AMEX_FSP,Franklin Street Properties Corp. 
FSU,GOOG/AMEX_FSU,FactorShares 2X S&amp;P500 Bull USD Bear 
FSZ,GOOG/AMEX_FSZ,Switzerland Alphadex First Trust 
FTA,GOOG/AMEX_FTA,First Trust Large Cap Value Opp Fnd
FTC,GOOG/AMEX_FTC,First Trust Large Cap GO Alpha Fnd 
FTF,GOOG/AMEX_FTF,Franklin Templeton Limited Duration Income Trust Common Shares of Beneficial Interest 
FTQ,GOOG/AMEX_FTQ,Technology ETF Focus Morningstar 
FTW,GOOG/AMEX_FTW,Taiwan Alphadex First Trust 
FTY,GOOG/AMEX_FTY,iShares FTSE NAREIT Real Est 50 Ind
FUD,GOOG/AMEX_FUD,E
FUE,GOOG/AMEX_FUE,AB Svensk Ekportkredit 
FUI,GOOG/AMEX_FUI,Utilities ETF Focus Morningstar 
FVD,GOOG/AMEX_FVD,First Trust Value Line Dividend Indx Fnd 
FVI,GOOG/AMEX_FVI,First Trust Value Line Eq All Fnd 
FVL,GOOG/AMEX_FVL,First Trust Value Line 100 Fund 
FWDB,GOOG/AMEX_FWDB,AdvisorShares Trust 
FWDD,GOOG/AMEX_FWDD,AdvisorShares Trust 
FWDI,GOOG/AMEX_FWDI,AdvisorShares Trust 
FWV,GOOG/AMEX_FWV,First West Virginia Bancorp
FXA,GOOG/AMEX_FXA,CurrencyShares Australian Dollar Trust 
FXB,GOOG/AMEX_FXB,CurrencyShares British Pound Ster. Trst 
FXC,GOOG/AMEX_FXC,CurrencyShares Canadian Dollar Trust 
FXCH,GOOG/AMEX_FXCH,CurrencyShares Chinese Renminbi Trust 
FXD,GOOG/AMEX_FXD,First Trust Cnsmer Disry Alpha Fnd 
FXE,GOOG/AMEX_FXE,CurrencyShares Euro Trust 
FXF,GOOG/AMEX_FXF,CurrencyShares Swiss Franc Trust 
FXG,GOOG/AMEX_FXG,First Trust Cnsumer Stapl Alpha Fd 
FXH,GOOG/AMEX_FXH,First Trust Health Care AlphaDEX Fd
FXI,GOOG/AMEX_FXI,iShares FTSE/Xinhua China 25 Index 
FXL,GOOG/AMEX_FXL,First Trust Tech AlphaDEX Fnd 
FXN,GOOG/AMEX_FXN,First Trust Energy AlphaDEX Fd 
FXO,GOOG/AMEX_FXO,Financial Alphadex First Trust 
FXP,GOOG/AMEX_FXP,ProShares UltraSh FTSE/Xinhua China 25 
FXR,GOOG/AMEX_FXR,First Trust Ind/Prod AlphaDEX Fd 
FXS,GOOG/AMEX_FXS,CurrencyShares Swedish Krona Trust 
FXU,GOOG/AMEX_FXU,First Trust Utilities AlphaDEX Fnd 
FXY,GOOG/AMEX_FXY,CurrencyShares Japanese Yen Trust 
FXZ,GOOG/AMEX_FXZ,First Trust Materials AlphaDEX Fnd 
FYC,GOOG/AMEX_FYC,First Trust Exchange
FYT,GOOG/AMEX_FYT,First Trust Exchange
FYX,GOOG/AMEX_FYX,First Trust Small Cap Cr AlphaDEXFd
GAF,GOOG/AMEX_GAF,SPDR S&P Emrg Middle East & Africa 
GAL,GOOG/AMEX_GAL,SPDR SSGA Global Allocation ETF 
GASL,GOOG/AMEX_GASL,Direxion Shares Exchange Traded Fund Trust 
GASX,GOOG/AMEX_GASX,Direxion Shares Exchange Traded Fund Trust 
GASZ,GOOG/AMEX_GASZ,Natural Gas Futures Contango ETN due June 14
GAZ,GOOG/AMEX_GAZ,iPath Dow Jones UBS Natural Gas Subindeex Total Return ETN 
GBB,GOOG/AMEX_GBB,iPath Goldman Sachs iPath GBP/USD Exchange Rate ETN 
GBF,GOOG/AMEX_GBF,iShares Barclays Govnment/Cdit Bond Fd 
GBG,GOOG/AMEX_GBG,Great Basin Gold 
GBR,GOOG/AMEX_GBR,New Concept Energy
GCC,GOOG/AMEX_GCC,GREENHAVEN Continuous Commodity Indx Fnd 
GCE,GOOG/AMEX_GCE,Clarymore CEF GS Connect ETN 
GDAY,GOOG/AMEX_GDAY,Proshares Ultra Australian Doll 
GDX,GOOG/AMEX_GDX,Market Vectors Gold Miners ETF 
GDXJ,GOOG/AMEX_GDXJ,Market Vectors Junior Gold Miners ETF 
GERJ,GOOG/AMEX_GERJ,Market Vectors ETF Trust 
GEX,GOOG/AMEX_GEX,Market Vectors Glbl Alter. Engy ETF Trst 
GGEM,GOOG/AMEX_GGEM,EGA Emerging Global Shares Trust 
GGGG,GOOG/AMEX_GGGG,Global X Funds 
GGN,GOOG/AMEX_GGN,Gamco Global Gold Ntrl Rsrcs&amp;Incm Tr BY 
GGN_A,GOOG/AMEX_GGN_A,GAMCO Global Gold
GGOV,GOOG/AMEX_GGOV,Germany Sov / Sub-Sov Debt ETF Proshares 
GGR,GOOG/AMEX_GGR,GeoGlobal Resources Inc. 
GHM,GOOG/AMEX_GHM,Graham Corporation 
GHYG,GOOG/AMEX_GHYG,Global High Yield Corporate Bond Fund Ishares 
GIG,GOOG/AMEX_GIG,GigOptix Inc 
GII,GOOG/AMEX_GII,SPDR FTSE/Macquarie Global Infra 
GIVE,GOOG/AMEX_GIVE,Advisorshares Global Echo ETF 
GIY,GOOG/AMEX_GIY,Claymore U S Cpital Mrkts Bond Idx 
GLD,GOOG/AMEX_GLD,SPDR Gold Trust 
GLDX,GOOG/AMEX_GLDX,Global X Funds 
GLJ,GOOG/AMEX_GLJ,10+ Year Government/Credit Bond Ishares 
GLL,GOOG/AMEX_GLL,ProShares UltraShort Gold 
GLO,GOOG/AMEX_GLO,Clough Global Opportunities Fund 
GLOW,GOOG/AMEX_GLOW,Glowpoint Inc 
GLQ,GOOG/AMEX_GLQ,Clough Global Equity Fund 
GLTR,GOOG/AMEX_GLTR,ETFS Precious Metals Baskets Trust 
GLU,GOOG/AMEX_GLU,Gabelli Global Utility Common Shares of Beneficial Ownership 
GLV,GOOG/AMEX_GLV,Clough Global Allocation Fund 
GMF,GOOG/AMEX_GMF,SPDR S&amp;P Emerging Asia Pacific 
GMFS,GOOG/AMEX_GMFS,SPDR S&P Smallcap EM Asia Pacific ETF 
GML,GOOG/AMEX_GML,SPDR S&amp;P Emerging Latin America 
GMM,GOOG/AMEX_GMM,SPDR S&amp;P Emerging Markets 
GMMB,GOOG/AMEX_GMMB,Columbia Intermediate Municipal Bond 
GMO,GOOG/AMEX_GMO,General Moly
GMTB,GOOG/AMEX_GMTB,Columbia Core Bond Strategy Fund 
GNAT,GOOG/AMEX_GNAT,WisdomTree International Energy Fund 
GNR,GOOG/AMEX_GNR,SPDR Index Shares Fund 
GOK,GOOG/AMEX_GOK,Geokinetics 
GORO,GOOG/AMEX_GORO,Gold Resource Corporation 
GOVT,GOOG/AMEX_GOVT,US Trsy Bond Ishares 
GPL,GOOG/AMEX_GPL,Great Panther Silver Ltd 
GPR,GOOG/AMEX_GPR,GeoPetro Resources Company 
GRC,GOOG/AMEX_GRC,The Gorman-Rupp Company 
GREK,GOOG/AMEX_GREK,G-X FTSE Greece 20 ETF 
GRES,GOOG/AMEX_GRES,IQ ARB Global Resources ETF 
GRF,GOOG/AMEX_GRF,Eagle Capital Growth Fund
GRH,GOOG/AMEX_GRH,GreenHunter Energy Inc 
GRH_C,GOOG/AMEX_GRH_C,Greenhunter Energy Inc 10% Seri 
GRI,GOOG/AMEX_GRI,ALPS ETF Trust 
GRN,GOOG/AMEX_GRN,iPath Global Carbon ETN 
GRPC,GOOG/AMEX_GRPC,Russell Growth At A Reasonable Price ETF 
GRU,GOOG/AMEX_GRU,AB Svensk Ekportkredit 
GRWN,GOOG/AMEX_GRWN,iPath Pure Beta Softs ETN 
GRZ,GOOG/AMEX_GRZ,Gold Reserve Inc. 
GSB,GOOG/AMEX_GSB,GlobalSCAPE
GSC,GOOG/AMEX_GSC,Goldman Sachs Connect S&amp;P Enhanced Commodity Total Return Strategy Index 
GSG,GOOG/AMEX_GSG,iShares S&amp;P GSCI Commodity-Indexed 
GSP,GOOG/AMEX_GSP,Barclays Bank PLC iPath Exchange Traded Notes due June 12
GSS,GOOG/AMEX_GSS,Golden Star Resources Ltd. 
GST,GOOG/AMEX_GST,Gastar Exploration Limited 
GST_A,GOOG/AMEX_GST_A,Gastar Exploration 8.625% Series A Cumulative Preferred Stock 
GSV,GOOG/AMEX_GSV,Gold Standard Ventures Corp 
GSX,GOOG/AMEX_GSX,Gasco Energy Inc 
GSY,GOOG/AMEX_GSY,Clyme US Cptl Mkts Mco Trm Fxd Idx 
GTAA,GOOG/AMEX_GTAA,Advisorshares Trust 
GTE,GOOG/AMEX_GTE,World Surveillance Group Inc 
GTIP,GOOG/AMEX_GTIP,iShares Trust 
GTU,GOOG/AMEX_GTU,Central GoldTrust 
GUNR,GOOG/AMEX_GUNR,Flexshares Trust 
GUR,GOOG/AMEX_GUR,SPDR S&P Emerging Europe 
GURU,GOOG/AMEX_GURU,Global X Top Guru Holdings Inde 
